Date,ATM_ID,Location_Type,Is_Weekend,Is_Payday,Is_Festival,Withdrawals,Deposits,W_100,W_500,W_2000,D_100,D_500,D_2000,Health,Revenue,Cost,Net_Cash_Flow,Net_Flow_Lag_7,Net_Flow_Rolling_3
2025-07-23,3,Residential,0,0,0,630152,100908,1890,756,31,201,151,2,49.16063746516031,3350,3041,-529244,-408471.0,-529389.3333333334
2025-07-24,3,Residential,0,0,0,690535,100065,2071,828,34,200,150,2,49.05800870029218,3650,3047,-590470,-535161.0,-537405.6666666666
2025-07-25,3,Residential,0,0,0,579923,95090,1739,695,28,190,142,2,48.63411356511074,3065,3068,-484833,-489516.0,-534849.0
2025-07-26,3,Residential,1,0,0,768199,88990,2304,921,38,177,133,2,48.45492974894454,3995,3077,-679209,-671553.0,-584837.3333333334
2025-07-27,3,Residential,1,0,0,655645,80063,1966,786,32,160,120,2,48.34696694847506,3435,3082,-575582,-484674.0,-579874.6666666666
2025-07-28,3,Residential,0,0,0,647944,90055,1943,777,32,180,135,2,48.18537205605916,3405,3090,-557889,-566421.0,-604226.6666666666
2025-07-29,3,Residential,0,0,0,574404,88877,1723,689,28,177,133,2,48.17678556072797,3020,3091,-485527,-492503.0,-539666.0
2025-07-30,3,Residential,0,1,0,927544,92099,2782,1113,46,184,138,2,47.83910824722364,4805,3108,-835445,-529244.0,-626287.0
2025-07-31,3,Residential,0,1,0,1000229,81203,3000,1200,50,162,121,2,47.41929599929286,5160,3129,-919026,-590470.0,-746666.0
2025-08-01,3,Residential,0,1,0,942707,74981,2828,1131,47,149,112,1,47.13905925820611,4840,3143,-867726,-484833.0,-874065.6666666666
2025-08-02,3,Residential,1,1,0,1028163,89396,3084,1233,51,178,134,2,46.9383965362355,5295,3153,-938767,-679209.0,-908506.3333333334
2025-08-03,3,Residential,1,1,0,1022224,76275,3066,1226,51,152,114,1,46.72017233682394,5250,3163,-945949,-575582.0,-917480.6666666666
2025-08-04,3,Residential,0,1,0,774961,87987,2324,929,38,175,131,2,46.35680205420928,4020,3182,-686974,-557889.0,-857230.0
2025-08-05,3,Residential,0,1,0,992170,95211,2976,1190,49,190,142,2,46.139683705903586,5140,3193,-896959,-485527.0,-843294.0
2025-08-06,3,Residential,0,0,1,1673249,91742,5019,2007,83,183,137,2,45.88560505262351,8530,3205,-1581507,-835445.0,-1055146.6666666667
2025-08-07,3,Residential,0,0,0,597587,85482,1792,717,29,170,128,2,45.5530663326243,3145,3222,-512105,-919026.0,-996857.0
2025-08-08,3,Residential,0,0,0,629204,91775,1887,755,31,183,137,2,45.20624891226047,3305,3239,-537429,-867726.0,-877013.6666666666
2025-08-09,3,Residential,1,0,0,700711,83620,2102,840,35,167,125,2,45.11304198867731,3660,3244,-617091,-938767.0,-555541.6666666666
2025-08-10,3,Residential,1,0,0,799664,87787,2398,959,39,175,131,2,45.08070921675203,4145,3245,-711877,-945949.0,-622132.3333333334
2025-08-11,3,Residential,0,0,0,557654,87654,1672,669,27,175,131,2,44.973985276089,2945,3251,-470000,-686974.0,-599656.0
2025-08-12,3,Residential,0,0,0,609929,98695,1829,731,30,197,148,2,44.804471001217046,3215,3259,-511234,-896959.0,-564370.3333333334
2025-08-13,3,Residential,0,0,0,502621,79078,1507,603,25,158,118,1,44.782297570240246,2650,3260,-423543,-1581507.0,-468259.0
2025-08-14,3,Residential,0,0,0,522136,76841,1566,626,26,153,115,1,44.47173086681608,2750,3276,-445295,-512105.0,-460024.0
2025-08-15,3,Residential,0,0,0,571228,104663,1713,685,28,209,156,2,44.31742702599836,3050,3284,-466565,-537429.0,-445134.3333333333
2025-08-16,3,Residential,1,0,0,779482,92894,2338,935,38,185,139,2,43.897246273305704,4055,3305,-686588,-617091.0,-532816.0
2025-08-17,3,Residential,1,0,0,805594,84014,2416,966,40,168,126,2,43.73295019179168,4185,3313,-721580,-711877.0,-624911.0
2025-08-18,3,Residential,0,0,0,574732,94031,1724,689,28,188,141,2,43.43486879283634,3030,3328,-480701,-470000.0,-629623.0
2025-08-19,3,Residential,0,0,0,572376,89748,1717,686,28,179,134,2,43.09190418248223,3020,3345,-482628,-511234.0,-561636.3333333334
2025-08-20,3,Residential,0,0,0,548966,103090,1646,658,27,206,154,2,43.04467565684787,2925,3347,-445876,-423543.0,-469735.0
2025-08-21,3,Residential,0,0,0,547632,81718,1642,657,27,163,122,2,42.92299080014468,2885,3353,-465914,-445295.0,-464806.0
2025-08-22,3,Residential,0,0,0,664112,89202,1992,796,33,178,133,2,42.47841831914679,3470,3376,-574910,-466565.0,-495566.6666666667
2025-08-23,3,Residential,1,0,0,804582,109044,2413,965,40,218,163,2,42.26389432216073,4210,3386,-695538,-686588.0,-578787.3333333334
2025-08-24,3,Residential,1,0,0,688676,76697,2066,826,34,153,115,1,41.82430186327118,3575,3408,-611979,-721580.0,-627475.6666666666
2025-08-25,3,Residential,0,0,0,700690,89343,2102,840,35,178,134,2,41.6119601174227,3670,3419,-611347,-480701.0,-639621.3333333334
2025-08-26,3,Residential,0,0,0,693384,98396,2080,832,34,196,147,2,41.37413462519688,3640,3431,-594988,-482628.0,-606104.6666666666
2025-08-27,3,Residential,0,0,0,555530,97269,1666,666,27,194,145,2,41.03024810742414,2965,3448,-458261,-445876.0,-554865.3333333334
2025-08-28,3,Residential,0,0,0,617405,90395,1852,740,30,180,135,2,40.633071942800306,3255,3468,-527010,-465914.0,-526753.0
2025-08-29,3,Residential,0,0,0,505582,93348,1516,606,25,186,140,2,40.23478147279273,2705,3488,-412234,-574910.0,-465835.0
2025-08-30,3,Residential,1,1,0,952648,84649,2857,1143,47,169,126,2,40.07571520712599,4910,3496,-867999,-695538.0,-602414.3333333334
2025-08-31,3,Residential,1,1,0,925982,83073,2777,1111,46,166,124,2,40.0,4785,3500,-842909,-611979.0,-707714.0
2025-09-01,3,Residential,0,1,0,897851,95487,2693,1077,44,190,143,2,40.0,4665,3500,-802364,-611347.0,-837757.3333333334
2025-09-02,3,Residential,0,1,0,846960,94260,2540,1016,42,188,141,2,40.0,4405,3500,-752700,-594988.0,-799324.3333333334
2025-09-03,3,Residential,0,1,0,794386,83727,2383,953,39,167,125,2,40.0,4110,3500,-710659,-458261.0,-755241.0
2025-09-04,3,Residential,0,1,0,775213,85473,2325,930,38,170,128,2,40.0,4045,3500,-689740,-527010.0,-717699.6666666666
2025-09-05,3,Residential,0,1,0,897783,86875,2693,1077,44,173,130,2,40.0,4645,3500,-810908,-412234.0,-737102.3333333334
2025-09-06,3,Residential,1,0,0,666137,92624,1998,799,33,185,138,2,40.0,3505,3500,-573513,-867999.0,-691387.0
2025-09-07,3,Residential,1,0,0,551341,92697,1654,661,27,185,139,2,40.0,2930,3500,-458644,-842909.0,-614355.0
2025-09-08,3,Residential,0,0,0,619515,100613,1858,743,30,201,150,2,40.0,3275,3500,-518902,-802364.0,-517019.6666666667
2025-09-09,3,Residential,0,0,0,589533,83273,1768,707,29,166,124,2,40.0,3085,3500,-506260,-752700.0,-494602.0
2025-09-10,3,Residential,0,0,0,499940,98915,1499,599,24,197,148,2,40.0,2665,3500,-401025,-710659.0,-475395.6666666667
2025-09-11,3,Residential,0,0,0,588805,109540,1766,706,29,219,164,2,40.0,3135,3500,-479265,-689740.0,-462183.3333333333
2025-09-12,3,Residential,0,0,0,676261,87056,2028,811,33,174,130,2,40.0,3545,3500,-589205,-810908.0,-489831.6666666667
2025-09-13,3,Residential,1,0,0,758876,86130,2276,910,37,172,129,2,40.0,3945,3500,-672746,-573513.0,-580405.3333333334
2025-09-14,3,Residential,1,0,0,746702,81077,2240,896,37,162,121,2,40.0,3885,3500,-665625,-458644.0,-642525.3333333334
2025-09-15,3,Residential,0,0,0,624802,90491,1874,749,31,180,135,2,40.0,3280,3500,-534311,-518902.0,-624227.3333333334
2025-09-16,3,Residential,0,0,0,530073,103235,1590,636,26,206,154,2,40.0,2850,3500,-426838,-506260.0,-542258.0
2025-09-17,3,Residential,0,0,0,679500,81248,2038,815,33,162,121,2,40.0,3535,3500,-598252,-401025.0,-519800.3333333333
2025-09-18,3,Residential,0,0,0,578296,91608,1734,693,28,183,137,2,40.0,3055,3500,-486688,-479265.0,-503926.0
2025-09-19,3,Residential,0,0,0,485228,105995,1455,582,24,211,158,2,40.0,2635,3500,-379233,-589205.0,-488057.6666666667
2025-09-20,3,Residential,1,0,0,756474,100007,2269,907,37,200,150,2,40.0,3975,3500,-656467,-672746.0,-507462.6666666667
2025-09-21,3,Residential,1,0,0,741813,84697,2225,890,37,169,127,2,40.0,3860,3500,-657116,-665625.0,-564272.0
2025-09-22,3,Residential,0,0,0,612867,89132,1838,735,30,178,133,2,40.0,3220,3500,-523735,-534311.0,-612439.3333333334
2025-09-23,3,Residential,0,0,0,597120,77694,1791,716,29,155,116,1,40.0,3125,3500,-519426,-426838.0,-566759.0
2025-09-24,3,Residential,0,0,0,713356,90102,2140,856,35,180,135,2,40.0,3730,3500,-623254,-598252.0,-555471.6666666666
2025-09-25,3,Residential,0,0,0,493714,78931,1481,592,24,157,118,1,40.0,2600,3500,-414783,-486688.0,-519154.3333333333
2025-09-26,3,Residential,0,0,0,592450,80342,1777,710,29,160,120,2,40.0,3110,3500,-512108,-379233.0,-516715.0
2025-09-27,3,Residential,1,0,0,729616,96080,2188,875,36,192,144,2,40.0,3815,3500,-633536,-656467.0,-520142.3333333333
2025-09-28,3,Residential,1,0,0,685428,90271,2056,822,34,180,135,2,40.0,3605,3500,-595157,-657116.0,-580267.0
2025-09-29,3,Residential,0,0,0,679772,84695,2039,815,33,169,127,2,40.0,3535,3500,-595077,-523735.0,-607923.3333333334
2025-09-30,3,Residential,0,1,0,839297,98782,2517,1007,41,197,148,2,40.0,4365,3500,-740515,-519426.0,-643583.0
2025-10-01,3,Residential,0,1,0,769915,83780,2309,923,38,167,125,2,40.0,3985,3500,-686135,-623254.0,-673909.0
2025-10-02,3,Residential,0,1,0,842889,84219,2528,1011,42,168,126,2,40.0,4360,3500,-758670,-414783.0,-728440.0
2025-10-03,3,Residential,0,1,0,698921,79125,2096,838,34,158,118,1,40.0,3625,3500,-619796,-512108.0,-688200.3333333334
2025-10-04,3,Residential,1,1,0,1254078,95485,3762,1504,62,190,143,2,40.0,6440,3500,-1158593,-633536.0,-845686.3333333334
2025-10-05,3,Residential,1,1,0,961188,102815,2883,1153,48,205,154,2,40.0,5000,3500,-858373,-595157.0,-878920.6666666666
2025-10-06,3,Residential,0,0,0,551171,91624,1653,661,27,183,137,2,40.0,2930,3500,-459547,-595077.0,-825504.3333333334
2025-10-07,3,Residential,0,0,0,671100,99553,2013,805,33,199,149,2,40.0,3540,3500,-571547,-740515.0,-629822.3333333334
2025-10-08,3,Residential,0,0,0,635764,81449,1907,762,31,162,122,2,40.0,3335,3500,-554315,-686135.0,-528469.6666666666
2025-10-09,3,Residential,0,0,0,687115,81472,2061,824,34,162,122,2,40.0,3585,3500,-605643,-758670.0,-577168.3333333334
2025-10-10,3,Residential,0,0,0,611086,87768,1833,733,30,175,131,2,40.0,3220,3500,-523318,-619796.0,-561092.0
2025-10-11,3,Residential,1,0,0,759988,99749,2279,911,37,199,149,2,40.0,3965,3500,-660239,-1158593.0,-596400.0
2025-10-12,3,Residential,1,0,0,640343,90914,1921,768,32,181,136,2,40.0,3380,3500,-549429,-858373.0,-577662.0
2025-10-13,3,Residential,0,0,0,579034,98127,1737,694,28,196,147,2,40.0,3065,3500,-480907,-459547.0,-563525.0
2025-10-14,3,Residential,0,0,0,658635,91617,1975,790,32,183,137,2,40.0,3455,3500,-567018,-571547.0,-532451.3333333334
2025-10-15,3,Residential,0,0,0,616018,105107,1848,739,30,210,157,2,40.0,3285,3500,-510911,-554315.0,-519612.0
2025-10-16,3,Residential,0,0,0,594144,74849,1782,712,29,149,112,1,40.0,3090,3500,-519295,-605643.0,-532408.0
2025-10-17,3,Residential,0,0,0,666831,64800,2000,800,33,129,97,1,40.0,3445,3500,-602031,-523318.0,-544079.0
2025-10-18,3,Residential,1,0,0,665376,95601,1996,798,33,191,143,2,40.0,3515,3500,-569775,-660239.0,-563700.3333333334
2025-10-19,3,Residential,1,0,0,758109,102204,2274,909,37,204,153,2,40.0,3975,3500,-655905,-549429.0,-609237.0
2025-10-20,3,Residential,0,0,0,593483,88955,1780,712,29,177,133,2,40.0,3120,3500,-504528,-480907.0,-576736.0
2025-10-21,3,Residential,0,0,0,604092,97361,1812,724,30,194,146,2,40.0,3190,3500,-506731,-567018.0,-555721.3333333334
2025-10-22,3,Residential,0,0,0,595209,84495,1785,714,29,168,126,2,40.0,3135,3500,-510714,-510911.0,-507324.3333333333
2025-10-23,3,Residential,0,0,1,1759395,76580,5278,2111,87,153,114,1,40.0,8925,3500,-1682815,-519295.0,-900086.6666666666
2025-10-24,3,Residential,0,0,0,653391,93786,1960,784,32,187,140,2,40.0,3430,3500,-559605,-602031.0,-917711.3333333334
2025-10-25,3,Residential,1,0,0,718393,93091,2155,862,35,186,139,2,40.0,3755,3500,-625302,-569775.0,-955907.3333333334
2025-10-26,3,Residential,1,0,0,808718,93936,2426,970,40,187,140,2,40.0,4205,3500,-714782,-655905.0,-633229.6666666666
2025-10-27,3,Residential,0,0,0,700538,88254,2101,840,35,176,132,2,40.0,3670,3500,-612284,-504528.0,-650789.3333333334
2025-10-28,3,Residential,0,0,0,592761,86851,1778,711,29,173,130,2,40.0,3120,3500,-505910,-506731.0,-610992.0
2025-10-29,3,Residential,0,0,0,632595,73731,1897,759,31,147,110,1,40.0,3290,3500,-558864,-510714.0,-559019.3333333334
2025-10-30,3,Residential,0,1,0,851251,84494,2553,1021,42,168,126,2,40.0,4410,3500,-766757,-1682815.0,-610510.3333333334
2025-10-31,3,Residential,0,1,0,786146,104929,2358,943,39,209,157,2,40.0,4125,3500,-681217,-559605.0,-668946.0
2025-11-01,3,Residential,1,1,0,967447,63056,2902,1160,48,126,94,1,40.0,4945,3500,-904391,-625302.0,-784121.6666666666
2025-11-02,3,Residential,1,1,0,1046813,65631,3140,1256,52,131,98,1,40.0,5355,3500,-981182,-714782.0,-855596.6666666666
2025-11-03,3,Residential,0,1,0,846498,98003,2539,1015,42,196,147,2,40.0,4415,3500,-748495,-612284.0,-878022.6666666666
2025-11-04,3,Residential,0,1,0,831541,81483,2494,997,41,162,122,2,40.0,4310,3500,-750058,-505910.0,-826578.3333333334
2025-11-05,3,Residential,0,1,0,893607,91914,2680,1072,44,183,137,2,40.0,4630,3500,-801693,-558864.0,-766748.6666666666
2025-11-06,3,Residential,0,0,0,704085,80365,2112,844,35,160,120,2,40.0,3660,3500,-623720,-766757.0,-725157.0
2025-11-07,3,Residential,0,0,1,1294373,104354,3883,1553,64,208,156,2,40.0,6650,3500,-1190019,-681217.0,-871810.6666666666
2025-11-08,3,Residential,1,0,0,741169,76471,2223,889,37,152,114,1,40.0,3850,3500,-664698,-904391.0,-826145.6666666666
2025-11-09,3,Residential,1,0,0,762345,78204,2287,914,38,156,117,1,40.0,3950,3500,-684141,-981182.0,-846286.0
2025-11-10,3,Residential,0,0,0,606673,87054,1820,728,30,174,130,2,40.0,3195,3500,-519619,-748495.0,-622819.3333333334
2025-11-11,3,Residential,0,0,0,670378,85286,2011,804,33,170,127,2,40.0,3520,3500,-585092,-750058.0,-596284.0
2025-11-12,3,Residential,0,0,0,581327,80180,1743,697,29,160,120,2,40.0,3060,3500,-501147,-801693.0,-535286.0
2025-11-13,3,Residential,0,0,0,595446,90722,1786,714,29,181,136,2,40.0,3155,3500,-504724,-623720.0,-530321.0
2025-11-14,3,Residential,0,0,0,514315,81827,1542,617,25,163,122,2,40.0,2710,3500,-432488,-1190019.0,-479453.0
2025-11-15,3,Residential,1,0,0,779972,95289,2339,935,38,190,142,2,40.0,4065,3500,-684683,-664698.0,-540631.6666666666
2025-11-16,3,Residential,1,0,0,787909,94013,2363,945,39,188,141,2,40.0,4105,3500,-693896,-684141.0,-603689.0
2025-11-17,3,Residential,0,0,0,638945,98284,1916,766,31,196,147,2,40.0,3365,3500,-540661,-519619.0,-639746.6666666666
2025-11-18,3,Residential,0,0,0,483159,89195,1449,579,24,178,133,2,40.0,2570,3500,-393964,-585092.0,-542840.3333333334
2025-11-19,3,Residential,0,0,0,587065,92413,1761,704,29,184,138,2,40.0,3105,3500,-494652,-501147.0,-476425.6666666667
2025-11-20,3,Residential,0,0,0,579321,84273,1737,695,28,168,126,2,40.0,3035,3500,-495048,-504724.0,-461221.3333333333
2025-11-21,3,Residential,0,0,0,576757,96778,1730,692,28,193,145,2,40.0,3065,3500,-479979,-432488.0,-489893.0
2025-11-22,3,Residential,1,0,0,756459,96036,2269,907,37,192,144,2,40.0,3965,3500,-660423,-684683.0,-545150.0
2025-11-23,3,Residential,1,0,0,673369,87029,2020,808,33,174,130,2,40.0,3520,3500,-586340,-693896.0,-575580.6666666666
2025-11-24,3,Residential,0,0,0,644425,96028,1933,773,32,192,144,2,40.0,3390,3500,-548397,-540661.0,-598386.6666666666
2025-11-25,3,Residential,0,0,0,580276,77338,1740,696,29,154,116,1,40.0,3050,3500,-502938,-393964.0,-545891.6666666666
2025-11-26,3,Residential,0,0,0,463609,90934,1390,556,23,181,136,2,40.0,2480,3500,-372675,-494652.0,-474670.0
2025-11-27,3,Residential,0,0,0,526722,97779,1580,632,26,195,146,2,40.0,2815,3500,-428943,-495048.0,-434852.0
2025-11-28,3,Residential,0,0,0,613827,96056,1841,736,30,192,144,2,40.0,3240,3500,-517771,-479979.0,-439796.3333333333
2025-11-29,3,Residential,1,0,0,782981,87226,2348,939,39,174,130,2,40.0,4070,3500,-695755,-660423.0,-547489.6666666666
2025-11-30,3,Residential,1,1,0,1039990,91397,3119,1247,51,182,137,2,40.0,5355,3500,-948593,-586340.0,-720706.3333333334
2025-12-01,3,Residential,0,1,0,898850,91111,2696,1078,44,182,136,2,40.0,4655,3500,-807739,-548397.0,-817362.3333333334
2025-12-02,3,Residential,0,1,0,711848,94969,2135,854,35,189,142,2,40.0,3730,3500,-616879,-502938.0,-791070.3333333334
2025-12-03,3,Residential,0,1,0,903171,90184,2709,1083,45,180,135,2,40.0,4680,3500,-812987,-372675.0,-745868.3333333334
2025-12-04,3,Residential,0,1,0,785333,83176,2355,942,39,166,124,2,40.0,4085,3500,-702157,-428943.0,-710674.3333333334
2025-12-05,3,Residential,0,1,0,832645,87902,2497,999,41,175,131,2,40.0,4320,3500,-744743,-517771.0,-753295.6666666666
2025-12-06,3,Residential,1,0,0,630259,79722,1890,756,31,159,119,1,40.0,3300,3500,-550537,-695755.0,-665812.3333333334
2025-12-07,3,Residential,1,0,0,721440,96782,2164,865,36,193,145,2,40.0,3790,3500,-624658,-948593.0,-639979.3333333334
2025-12-08,3,Residential,0,0,0,604524,94400,1813,725,30,188,141,2,40.0,3180,3500,-510124,-807739.0,-561773.0
2025-12-09,3,Residential,0,0,1,1532963,77097,4598,1839,76,154,115,1,40.0,7800,3500,-1455866,-616879.0,-863549.3333333334
2025-12-10,3,Residential,0,0,0,671849,85891,2015,806,33,171,128,2,40.0,3520,3500,-585958,-812987.0,-850649.3333333334
2025-12-11,3,Residential,0,0,0,578001,84282,1734,693,28,168,126,2,40.0,3035,3500,-493719,-702157.0,-845181.0
2025-12-12,3,Residential,0,0,0,628720,91404,1886,754,31,182,137,2,40.0,3305,3500,-537316,-744743.0,-538997.6666666666
2025-12-13,3,Residential,1,0,0,620172,85285,1860,744,31,170,127,2,40.0,3270,3500,-534887,-550537.0,-521974.0
2025-12-14,3,Residential,1,0,0,711822,76973,2135,854,35,153,115,1,40.0,3700,3500,-634849,-624658.0,-569017.3333333334
2025-12-15,3,Residential,0,0,0,575729,88336,1727,690,28,176,132,2,40.0,3045,3500,-487393,-510124.0,-552376.3333333334
2025-12-16,3,Residential,0,0,0,495557,86408,1486,594,24,172,129,2,40.0,2645,3500,-409149,-1455866.0,-510463.6666666667
2025-12-17,3,Residential,0,0,0,590771,92869,1772,708,29,185,139,2,40.0,3130,3500,-497902,-585958.0,-464814.6666666667
2025-12-18,3,Residential,0,0,0,700958,86919,2102,841,35,173,130,2,40.0,3670,3500,-614039,-493719.0,-507030.0
2025-12-19,3,Residential,0,0,0,685771,87272,2057,822,34,174,130,2,40.0,3595,3500,-598499,-537316.0,-570146.6666666666
2025-12-20,3,Residential,1,0,0,787622,83959,2362,945,39,167,125,2,40.0,4085,3500,-703663,-534887.0,-638733.6666666666
2025-12-21,3,Residential,1,0,0,606728,79919,1820,728,30,159,119,1,40.0,3175,3500,-526809,-634849.0,-609657.0
2025-12-22,3,Residential,0,0,0,588568,92622,1765,706,29,185,138,2,40.0,3105,3500,-495946,-487393.0,-575472.6666666666
2025-12-23,3,Residential,0,0,0,538397,91533,1615,646,26,183,137,2,40.0,2855,3500,-446864,-409149.0,-489873.0
2025-12-24,3,Residential,0,0,0,688810,94578,2066,826,34,189,141,2,40.0,3605,3500,-594232,-497902.0,-512347.3333333333
2025-12-25,3,Residential,0,0,0,568819,66795,1706,682,28,133,100,1,40.0,2955,3500,-502024,-614039.0,-514373.3333333333
2025-12-26,3,Residential,0,0,0,548106,101477,1644,657,27,202,152,2,40.0,2925,3500,-446629,-598499.0,-514295.0
2025-12-27,3,Residential,1,0,0,652467,104387,1957,782,32,208,156,2,40.0,3450,3500,-548080,-703663.0,-498911.0
2025-12-28,3,Residential,1,0,0,757785,82093,2273,909,37,164,123,2,40.0,3935,3500,-675692,-526809.0,-556800.3333333334
2025-12-29,3,Residential,0,0,0,595313,85253,1785,714,29,170,127,2,40.0,3145,3500,-510060,-495946.0,-577944.0
2025-12-30,3,Residential,0,1,0,784731,78201,2354,941,39,156,117,1,40.0,4050,3500,-706530,-446864.0,-630760.6666666666
2025-12-31,3,Residential,0,1,0,1013875,97689,3041,1216,50,195,146,2,40.0,5240,3500,-916186,-594232.0,-710925.3333333334
2026-01-01,3,Residential,0,1,0,764572,89822,2293,917,38,179,134,2,40.0,3970,3500,-674750,-502024.0,-765822.0
2026-01-02,3,Residential,0,1,0,756616,85060,2269,907,37,170,127,2,40.0,3945,3500,-671556,-446629.0,-754164.0
2026-01-03,3,Residential,1,1,0,927085,107483,2781,1112,46,214,161,2,40.0,4835,3500,-819602,-548080.0,-721969.3333333334
2026-01-04,3,Residential,1,1,0,821360,97366,2464,985,41,194,146,2,40.0,4290,3500,-723994,-675692.0,-738384.0
2026-01-05,3,Residential,0,1,0,928462,85549,2785,1114,46,171,128,2,40.0,4795,3500,-842913,-510060.0,-795503.0
2026-01-06,3,Residential,0,0,0,564021,93876,1692,676,28,187,140,2,40.0,2980,3500,-470145,-706530.0,-679017.3333333334
